card_hand,hand_strength,game_id
O?)???q9,-7.131671983694884e+32,2389166819
?\??????,-1.7644423752816568e+34,2850534364
i??B????,-2.208081062286295e-15,1938150381
?Q??????,456232599027712.0,1890034132
????nF??,1.6684269815338107e+19,4160119610
-}??????,2.515599828080282e-21,1575406525
?-?/??9?,-38322184192.0,1931494423
x???????,-0.024692902341485023,862428592
ai?????s,-61880132.0,4174093117
??OKZ[f?,2.2709217342924346e+36,2535902735
?R???_??,-4.3852994152659974e-11,1325926936
??j&?y?e,-1.016762771949471e+24,1744344044
???????@,3.4532206955040223e-11,2297499377
0????X?9,-6.739905932437683e+21,3360271782
"???ws""~?",4.898265915387661e+23,1066804341
??????vk,4.17460876959884e-26,4246199262
'??q??|?,-3.3206396752983213e+25,488862415
(c}w???0,-2.3370908772357978e+36,2677971915
?E??x???,-1.5886350454252678e+38,2275801656
????N??_,-24018900992.0,2776533355
??b?w?+?,-31781.33984375,3270909335
&?m?hS??,8.798114135603555e+34,750647897
???C??9?,-7.81601898894304e+28,3788340794
???y????,-0.09441158920526505,4103570709
>? q?})),2.206001027300524e-17,1641396440
>U??$?0[,-7556051238912.0,3220601037
?????SA?,-1.1316675642598188e-36,2945496964
?V???v??,-1.1173611948883666e-12,3351879433
????r??5,-2.0740246164413088e+19,1989116475
????p? T,-7.742283486442865e+28,3193543734
???Z?\e<,1.4625131572488908e+35,2577164781
?^???#?_,-1.5572149303939646e+30,3776664648
[??k?p??,-3.771556148265024e+29,3069779864
 z??|?d?,2.921906912857025e+30,3215812498
????;?;U,-2.5469714690475957e+25,2981060607
v>??pls?,224479.046875,1305248875
?'E9[&??,1.5887343787526062e+19,794941566
???9(???,-5.446961476785253e-37,2008965502
0f<b????,177915346026496.0,3462102118
-??!?z?{,-9.83726783516081e+21,306150922
???u;1t?,-1.57460130389291e-21,1641282761
?d?j??$?,5.830083915606874e-25,2377630622
w???B???,7.160383490493571e-16,2096139007
???????L,7.776805748480207e+23,1025326784
?L<???@?,6.658233628793609e-21,3683067461
??s`??gj,1621927961559040.0,2566723960
?????g??,-7.345407021038298e+22,1969493182
?{?>?$<?,-89.47665405273438,1563473713
?8????|?,1.3583844214060063e-17,3851612244
????????,-2459848192.0,2951484088
X+z????O,1909.1099853515625,2200135398
???y????,-3.9364783198161544e-31,3676028159
?@?A??o?,-1.4736210839761402e-28,672638559
\&??_t??,-1.5071205956487295e+28,1157263643
????????,1.8495568614738565e+37,2572892444
M}???x??,-5.75987553056264e+34,2876499001
o?????u?,-1.158414664699216e+18,628536661
????6???,-1.4260411825068704e+19,2183557663
?&z4????,-1.9656023263765343e+24,2652364559
????{cN?,-7.612037196593234e+18,2179433663
Q???????,2.3534426636513516e-31,2231946583
???????#,6.774949348369477e+33,1723054857
g?w??o??,-1.5798912242291245e+29,796160702
??^?W8??,1.7631975472899445e-15,3190382588
??I8?=6?,1.3479079129215992e+24,910376621
?V?}Z'?S,8.339589538250752e+18,3269709810
????q???,1.2363459317824347e-30,2703542028
????.???,-138525412425728.0,2038657633
_[?9X<??,3.5706393646250945e-06,985467198
%??O????,-6.723370605643108e-15,1470316880
???????S,1.0905830304085055e+21,3280364175
?????A-?,9.047646898352468e-08,3493282558
????&???,-5.6592234566805094e+17,3552624081
?+???C?/,5.941551887004524e+36,836137231
6??&? ?z,-1.720975049715886e+22,668868397
????????,0.0006815015804022551,261521784
&???5?=?,-1.2560248544976862e-29,45885820
}M??/???,-8.227448041117764e+34,760845335
???#z???,3.6000466855292016e+24,266853422
???G?;n:,-2.407160248907303e-09,1667462336
?V?CoM7?,-3.3415401503589237e-06,3699840796
????j???,-1.67974657823708e+35,1916915068
"?????\""?",5.987192707834765e-06,1562106912
???????P,23009771520.0,4122457921
??7<x4??,8.891106652932135e-36,3919639071
??=?????,-2.787183312824806e+33,2135662403
???w??'?,-2.8697962396943433e-27,2456043760
??/????2,-1.760708698839153e-07,3362376254
S?{p???X,5.7287587752433745e-24,3156327999
????????,3884097792.0,1099583241
x???????,2.2477039447479817e+25,2571539197
9???????,2.6860560898890617e-16,3759138206
????????,-2.2304210898967678e+38,3358658801
??c?vn??,-6.205728811941811e+32,1199947673
??hR69??,-3.435760311641886e+19,2660626712
>=E_?B?],-1756383936512.0,4251181532
?cw?????,6417145.5,3211739783
?]??????,0.012093950062990189,3463584515
`?{??v?o,-1.0963300666286867e+27,1223973241
l????:??,137403047936.0,2983266055
9???(?}?,-1.738549148323787e-29,802260910
?{>?v???,-4.4574204739108696e+36,3514367311
???Z[?9?,-32.468658447265625,2208557507
?3?????g,-105.3121337890625,1176878635
?[M?????,4.964273557978639e-27,3994520969
??S?????,3.9783786713587123e+37,1639594050
??>??z??,-2.200855992558683e-29,292893636
L??w?p??,-1.90449937179267e-15,651867987
???$S~?7,2.3453662367008058e-17,2502878775
"o?,??6m7",361836384.0,2589931484
?*L?????,-1.568807312916301e+22,439902012
?}$?*?*<,5.2740441597043955e+36,202858272
??q?????,8.472852641716599e-07,1011308362
???y????,1.5471522070694357e-18,1165479319
?O?E?-O?,-4.615607377107433e+29,1036417180
???'????,2.1993337811739083e+35,544374379
??????-?,-2.4118185637663502e-24,2222343422
???:????,-5.867260551895015e-05,2516021433
?k??G?O},1.1849728150435893e-28,1330576246
"o???,?!?",-5.689678693281234e+26,458757598
3?=S]??w,-6.894663144025201e+19,4104918960
?S?????G,-1.398305647213672e+22,2302332190
?U????|?,-58931284.0,1633939381
L???B???,1.8403197854510722e-09,3420638718
??&???c?,16779.162109375,392351474
?]2{???~,504.5390319824219,2170615800
?????;a},-1.5616875824152576e+16,3035910450
"??????,?",2.641661443397936e-38,3146331771
???Yw7l?,-5.9503533231356385e+25,1891479126
?F?????i,-4.6711117191979834e+20,4010306187
M???mp@x,-6.864780445481333e-12,289631157
c?sn??7?,8241401036800.0,333321422
?????}?g,0.29627910256385803,4114380895
3F??N?8?,1.3436543666757532e+38,1692478712
D_???1??,7.072106654959498e-06,3275607965
?v??N??*,5.65074919955155e-34,3750226223
??????7?,-69.41986846923828,3048278001
#????%?(,4.5663903513670117e+33,3582124126
?)?%????,-1.8760261477221805e+25,3813339238
2?-z?s??,1.6384164329127922e+28,2220023617
?V??O???,-5.7182369950226075e-09,914483280
??o?GU2?,7.118530654026325e+26,984955901
?]?f??I?,-1.9756764349448847e+18,1542424957
~??(????,-5.277284937004186e-28,590288182
>g??????,-6.72247607186698e+29,2628543783
????Y??',nan,79469049
0}-u?/?U,-1.5261385422210018e-15,3855113023
q?2???K?,6.2128115132509265e-06,1317739431
R???/??\,6.565732480203162e-16,847789340
"`??gj""??",2.1367664794656488e+21,2076932212
_hv?????,3.444922206363872e-28,2652979193
???????),-1.6056124300457515e+36,1038465080
??u?<???,-5.960995329714764e-32,955236435
???0g???,5.149299156427472e-20,250706042
?>?.????,-0.006754729431122541,1615707798
&k?!????,-3.187023403328573e-16,3502557168
???o???W,-879531455938560.0,3605256620
????????,-1.1623838084207868e-29,4225936690
?L[??N?!,1.6615096238188773e+24,1207357655
??G?E_?=,7.406438089674339e-05,4228875756
^x?`????,3836054863872.0,1586454037
|?F?????,308.2261047363281,1650293981
???'??5?,-1.1005001752863868e-36,1409244919
Y?z??O??,-1.7211528426444578e-12,1434288009
?[?????S,-6.958680549410202e-30,643262218
3???Z??-,65911448.0,480673623
t?2?[???,2.7727245997968074e-20,1592321660
?9???)??,7.965659885720077e-32,3120273908
??{G_E?R,1.9734315365078186e+34,3786092837
??????9?,-4078095616.0,2170425908
??????|),4.540963781261394e+18,2666569881
????*9??,-8.62596555991523e+36,3217176512
b#?D?P??,-247650767077376.0,1407448191
?8u@x???,2.4141317793430336e-15,1182350615
\??#??$u,-5.476852749097816e-09,3652204833
???-l???,0.01263382751494646,1469258375
??A?????,9.534617115521188e+17,1696397112
?^x?3???,-9.540512707864439e+20,2395436372
?x??!???,-9.782136658031959e-06,392662437
???????y,5.581830333104824e-36,58687034
>??p??h?,2.8439201265602008e-30,4040595219
???V?}#?,-1.6739488346158916e+34,3715914976
???x?o??,-7.729342932702573e-16,2616173070
Oo??u?Y?,5.8392269334829235e-36,1711205108
??H??=??,1.4435210979063093e+38,378312976
?????Of?,3.4605649644687056e-15,4038031798
?2?E8?-?,7.296940014844076e-37,99449085
L?3?k??.,-2.5405439498088827e+37,4190729218
?t?????z,1.3674966342384544e-36,3231167022
????????,-1.9178408351951538e+26,2557187019
)??????s,8.44789610709995e-05,717222988
??^?%??x,-2127434874880000.0,914020296
?????+??,6.392713394136522e+23,1854988137
??w??^G?,-3.0421113463271177e-37,3587380967
????????,-1176792.0,1912028825
?a?}_?ZC,2.4398205403026923e+38,1461228658
?????H?y,-3.922692125455134e-27,2803289677
?T??@L??,-2453642240.0,3036171970
>??c(???,2.5317734753116383e-07,2267606841
?g'_?-'?,-6.203871427946183e+27,1568375971
?q??Rx@u,-2.328605186892843e+20,2646012948
N$?;?@?[,-0.00010748975182650611,3997361264
?\}:????,-3.7528623124671867e-06,3703552148
????1???,-0.38326936960220337,3569449214
???gr??o,6.354507605963964e+18,3521053948
?]Td?p2?,-5148425728.0,3085854089
x?*?S???,-1.4713951331999648e+26,2404184408
?????m6?,-3.7906662361468122e+34,4252091042
]&?N?Q??,1.813575819300081e+35,898618229
???<_?}?,2.9644868102594145e-37,1704338585
???????_,-1.0927311283839621e-18,4268485612
K|??a?c?,-1541737414656.0,2331556516
?|E_?];?,2.5169142028770121e-23,400025103
?s?#j?o~,8.11785866972059e-05,4179251579
?u??+yg?,-1.278429627418518,1713594639
??A????~,2.121731307664527e+38,2859900486
@?K?Y???,-5.184555474775559e+35,779088227
xG??x?e?,-5.397950180670896e-30,2678227868
??????-?,1.1096542802495115e+38,3474193380
????o?>?,-1774231486464.0,2228615574
D????#_?,7.393433944026251e+18,3680756494
?????Xx?,8.40835241815115e+36,3904754263
t7?}?d>?,1.1353777134968211e-22,2672435013
t???c??/,-2.8197007093786036e+32,3832660565
? ?A??kB,4.605870041721104e+20,4078367972
?;???~??,-1102447103705088.0,1776851549
?#????L?,-1.128019417111563e-34,115247767
???}:??u,1.5495137827808227e+32,1206897644
O???????,-0.0060101840645074844,2797963505
?6??{??w,1.1906122374479745e-18,658347356
?/??????,8.149164393181506e+37,3318149825
?/?|?yB?,5837487104.0,2413209552
???3~???,318115232.0,4085246914
?????'?y,2.1391959912196336e-29,140832536
)???????,-6.7659907825042445e+31,2842683537
???w???3,-13.03954029083252,3456469828
?o?????=,-2109842688835584.0,2679562588
w???{H(?,1.0733920685676482e-23,4267707982
???~s?o?,-0.01757502183318138,3802569698
6?s?????,-4.3521171132542154e+21,530361387
"??""???X?",2347284992.0,392063760
?????f??,-32392442.0,3999659117
?n??????,1.141491793532623e-06,914023313
k????9??,-1.4467203625095242e-17,1700242106
?PT?/?p\,7.050235683067134e+18,4245054368
y?????j?,1.6658354278535484e-21,1243548637
?_????k2,-887934.75,801763293
?g???{??,3.135502047940444e+17,3776758504
F?8F??Fr,0.35903409123420715,3203914216
????Z???,-123.41761016845703,96792977
"M<-i?""?p",8.410088597754495e-11,297961184
?W?????v,-254846917672960.0,3953237131
"O?,??A??",-1.7194325273604288e+37,478018554
????Z?S[,1.1518541308696943e-32,4114166439
p????o??,5435676160.0,427788343
??????_;,2.3584532266081297e-18,4023823359
h|??y%?1,3.491829797584809e-15,2174662409
??A????;,-1.734572061744536e+19,4229803045
G?mu????,-77.2962646484375,2196840301
?-???'??,-0.0004258276312611997,100157051
????=?p?,-3.934647452297213e-08,2979364592
????y?:[,7.750536207083482e-26,2809290719
?~/z???_,1.0521526956926679e-16,945717237
V[?C\~$?,2.4222777155212682e-23,2641927201
?/lmc??{,9.339987741202749e+24,3145920541
??????+Z,1.8902947033674819e-28,1553606461
??_???m?,-1.7923752938486032e+24,3167196100
??<???_e,7.530230917299784e-32,1020152095
??r?????,2.036126347289428e+18,2694413371
D?X)V?j?,3.0158774306776623e+37,3971965753
?8?{7??j,-6.973815226890191e+19,596935137
????\??2,1.003468755678541e+31,3592202160
7???<???,-3482097.75,1011768848
?????6??,-2.3509501679421126e+31,3631868087
7@????C_,-1.059705300576752e-05,1564401587
???????Y,1.6874118768939184e-09,1929144306
?=??<?=?,-13.755783081054688,1908599320
y????W0?,-4.543115273702198e+29,4119437272
??g??*|?,-0.00024589200620539486,2642649870
y?7?fG??,-1796333240320.0,3459769290
??F?~???,3.269947372922556e-24,3811701980
w_?[?ny?,8377743.0,795612388
"???,z6??",-7.210937174269983e+24,196210583
?@^q??{?,-1.3420349596610438e+31,2012016983
'?q?X???,-1.1300530759786692e+26,3391625136
??3{2?z?,0.7684894800186157,3954736715
?????>?x,-7.644368255300032e+33,4135047469
?n?????R,29970801885184.0,2549653874
??????=?,3.499591286282021e+36,2095524512
?$m*????,-0.0932917445898056,3897947229
Ww??T%?{,-5.906670828115889e+28,1979031065
C?7??c?e,6.433939255053479e+21,493480106
??[{/X??,-1.1564561177847667e-32,1266415480
>d????o?,-1.6510290249146465e-35,639688023
>????d?/,0.000182681018486619,3007075445
?j???0[t,-0.7194589972496033,348942514
d???s??;,-1.3658555230486073e+22,2332009163
ym???U?3,1.5226893488096864e+26,967135279
?j`S???3,4.514817885651714e+27,3181611148
???.>A^?,1.8658947618847064e+19,1417771767
???;t???,-9.42711046549298e-22,4017131455
x????S?`,0.005927419755607843,1534824842
""">????u?",2.2397140836839108e-13,4042984395
>???+?*?,-3889.865966796875,3852427720
?y??'<??,-3.3830311905679556e+29,2546394175
????????,-0.12543682754039764,4086093167
??p??:??,1.792038612352433e-34,3274172222
 ????j??,-1.0082853125943314e+29,2122787051
L????(??,-5.803034675951473e+35,4228335202
???????6,-77.89434814453125,3883976371
?O??N???,4.013380025611734e+37,3745791934
???'?n?@,-6.372716247340277e+26,1009364637
?0??-`??,1.27468889894583e+19,4186893809
??????xx,2.072032446540809e+27,946324863
?o?'????,2.659324727549493e+18,3550352820
J??????/,0.8359192609786987,1183125023
?p?^???8,4.666098902816884e-05,1727739298
;???^?lq,-5.495818554711314e+37,4290443981
??????~?,-1854.5377197265625,2241011472
?]??~???,-2.2590847379262407e+20,2184519473
a/??1???,0.0004191064217593521,423029471
"g_""?=o??",-2159324604399616.0,4022071578
??]?-???,1.2445938409655355e-05,1260135850
????[?O?,6.9015487672019906e-18,2305796346
????L???,-4.7249585859301736e+20,1224676236
??<?????,1.1063459250761067e+31,427275455
????[???,5.188499103542619e+25,260792173
?F??uG?E,7.386867768069608e-22,3619180479
??????@?,-7510394142720.0,3301162209
??0?H??Z,7.914569127195614e+21,3903288440
?MLn?_??,-6.305813169267936e+31,2213140561
?X??h???,-5.3579061187747357e-08,3423200407
"??m?,<??",0.010176846757531166,2019212557
?9?????V,-3.0764303465751645e-34,1044769783
wt`???!?,1.5399594399840047e-29,2302419114
?Fy?????,-112101761024.0,3068776033
^?t??i??,-3.96599328280405e-16,2551435522
W<)?r???,0.032758139073848724,2566742127
Rx???J??,4.6210383763723203e+20,4246684946
????w??^,-9178.40625,2000973220
??l????9,81864184.0,4207505662
??E?M???,3.6163264627279696e-37,3996379039
r3?Y??z?,-32.98444366455078,787630611
??K'??8?,-1.6036704423617362e-27,1042042585
f??????8,-5660.740234375,3841458637
Ol??f?~#,-1.240850991366865e-21,3197008512
"????<""z:",-1.6241036493512807e+35,2163822129
??3?&?;o,7509775872.0,2363844542
8{??~l??,-1.46163096868097e+31,3619183061
????_???,-15758.6171875,2098700167
?n???.??,6.753518533090251e-36,4268198159
%????a?v,-0.0538632906973362,3459840552
5??a??S?,-5.407295197131125e+26,4248579388
?1???Fm?,22393251840.0,3781748392
w?>????n,-1.3015573993593587e+29,1389539302
w???????,8.334334755165758e+33,3997069989
???z??g8,-4.971852023014326e+35,179690193
???1F?w?,nan,2431694002
?H[????s,-3.7629013149853563e-07,2106799512
?D??`???,-3.617047666036134e+24,1858062955
~???C?!?,-1261.9051513671875,898880375
"??????,?",8.800264294445875e+16,222045724
?O&/????,191425769635840.0,97287441
?????-??,1.4707113919848207e+38,4174052913
???8???H,23378399232.0,4265074471
rH?????R,-7.665531705621171e-16,2808976156
?x?Xf?M?,-8.647681357959634e-21,1194967870
s>???#F?,-1.4437030167996962e-34,3688593249
G??g?g?_,1.6980304970553905e+36,2963657601
??6Z9???,-3316491776.0,4285984676
S?g?????,-3715687.0,88328142
?!?V??9?,-1.805320387179308e-28,1181984760
r??????w,-1.4404410997315154e-08,2018360669
?}dI???_,-3.6325039490311524e-37,1953862943
?7???{)?,1.0743126508547227e+21,934647880
???Y????,-9.663944217195498e-26,1289271233
??&<?z??,-4.627099611631123e-22,1734000036
??? ?~?g,-1.8518145877141222e+30,1625951068
??%Z|9D},1.2133523079481735e+37,3942318665
????g7??,-8.095997650059417e-09,3170623551
?l.?r???,-9.394568270209936e+22,3868852200
'?E???O~,-0.2785349190235138,1307406269
f?+?_???,-3.9456512283655237e+31,4191668307
????????,0.7582492232322693,2062458266
????7???,-3.036225339182285e+16,4011674395
?????R&?,0.03706001862883568,1958621857
?l?h????,-603077.875,4237873019
D?D?_???,1987.75927734375,2247971014
"?,%vW4?L",-4.1899563168618614e-22,3031514904
?y?G???y,-5.266118023428135e-06,1050774823
???1????,1.278458261888041e+17,2862397535
G?O?????,-2.5858133305453738e-18,469535487
m?>??='?,-0.010570076294243336,4206757553
?\U?p?s?,1844670.375,3672058237
??.<???},2.95305603135608e-30,2385429558
???$??]|,2.0106910240193795e-29,330289040
????????,4.222616147885131e-20,4078899097
L8?{????,1.7787930725119427e+18,2532251191
???????B,1904.99853515625,4085599206
s?a??6?',-1.3874050726045713e-27,3849725864
??SD???\,-2.03167306790002e-14,3518955502
t?????.?,7.453855036531988e+29,1375054255
??^???f?,3.7499045844732625e+35,1799165854
?r?om??/,1.4846067997452682e-20,266886270
???~??6k,0.14547058939933777,3513838241
"?????,??",-1.2442424122127704e-05,3873559733
?'l?????,-913046226599936.0,1991804633
"???f?p?""",8.379147649797792e+36,4075745578
]???????,-10305788.0,2172565311
?|l?????,-2.4391805025970443e+26,3370684151
???m~?^p,6.240302929814003e+32,4253744891
?c-?9=??,-5.074044623054613e-21,3836656368
?[???8??,2.687469170814527e-12,4165442444
????I??M,-2.1453098758588346e-18,4010454623
??oG^?Vl,-1.0324945468835181e+21,193832649
?}?a???g,-8.25450353166355e-37,4247232366
?{???dC?,-3.351146983416684e-38,1724870703
Q<?z??$?,1.563380428460293e+37,357231925
?[??????,-7.371384909588878e+20,3504017121
}??E?o??,-13.996708869934082,2081680413
?A?n?v1?,-1.3427534213406034e-05,3965120495
?=F??F??,6.0505930519707746e-33,234509209
???{3???,-5.050960629409415e-20,4270390262
??e?SD??,-4.2139948000492355e+31,2666328542
????/???,175881200.0,4198158584
>G?SeG??,-5.835274249359379e+33,800301966
??!|????,0.17282213270664215,2480107260
"??@8w,?g",-0.005216673482209444,3270758313
"""g?h?_?}",-3.692275379992211e-16,3722541838
?h???'W-,-5.156753871081872e+24,1340189251
?i?y??s?,-5.229161228954968e-31,2212371740
???y??Bo,-3.6840585836894756e+27,641788340
T?i???{?,-1.0723620331621785e-24,3725034579
????{?nL,3.4833477226186303e-38,1605494737
?-?v????,-2.853967759245837e-19,1235469734
?]e??n??,-2.2678112366321246e+36,749285175
???hR??m,-0.00014344487863127142,3315591671
%?????$?,-2.9078148312563906e+38,2872570452
"F??g??,O",-8.316180633016756e-09,2040290734
?U?}??E?,2.3195119069896464e-07,3832543321
????????,1.5727094492819763e+29,2611177349
x?3????^,-3.4489016306365995e+21,851177008
???????8,-5845453.5,1759397214
???x?TN.,47192979013632.0,2146710919
F>??????,-0.0004258567641954869,1211834126
W??.??}?,9.489229787477893e+37,290496018
9??_?h?h,13.041868209838867,1340266157
&9?z???K,-6.769612224736828e-24,1466909715
?????o]?,-4.927511863668142e-32,538948958
??-??y?L,-2.1769731044769287,2208253195
2O?;?-'?,-7.298191816860304e+34,2309194779
???T??w?,0.006075150333344936,188146451
???pt??h,2.6351409394296057e-16,2967726287
??NT??A?,-2.0613342505652133e-23,2551688434
?.?y????,1063460416.0,1290368777
<q7??-??,-5.3654310161466157e-11,2887679171
?C?????\,2.0622782648249682e-10,1325935271
X??????3,-2.841817332957988e+35,813870116
????%}?>,-1.727741430826435e-12,1072823678
??a????~,-4.423783291622928e-36,1036383345
???M#??y,-2.0452889594623364e+36,147791240
~<!??9??,1.2674602270126343,3961630514
<-?c???N,2.71895700398872e-11,4286071671
???p?v}?,-1.820665507246133e-09,4122141196
/=[Z????,-6.12281780987332e+37,4192859705
"=C,????v",3.225884700066639e+26,2711294964
???????=,5.2151934805888e+36,984168524
w?1?y??y,-0.06181582435965538,1374502501
?_?Vx?2?,1.4888127490810237e-25,756988763
=?_8%???,-1.2748264478504649e+19,3936249337
u??????o,8.337202499414705e-32,3854682988
??'??M??,-9.780202143557104e+31,2560878740
?{o?!???,-1.0950467309579272e+19,3888335084
?i%????v,2.8316992847776667e-11,1189500129
?=i??w??,-3433907957530624.0,3119246123
W&m??xo?,-1.448795177243318e+36,1529962419
?@?K???<,-7.522680273978183e-36,209903207
?s?b????,-2.5045078899665896e-08,2654697458
{???????,-2.404928627818363e-19,1043130223
}?z?????,-5563834316095488.0,3649982511
?????a/?,1.5908153700588956e-12,2522221334
?????i:?,3.290911847983544e-28,2211821179
??l???Z?,3.4677108963383706e+17,3799554999
#?cy????,2.686525716718755e-15,3002826445
??;?AW|[,1.1801976063097186e-11,1476805846
?.?????x,1.8007319593782434e-11,221795704
??EL????,-1.4888647648092501e-08,2269159204
"c??H?,??",-9.116610358558866e+36,2419688028
???>?8r?,6.725831057702243e+22,624783193
??????ve,0.22626888751983643,3282615736
"??u??&?""",-4.086808600940409e-20,1098115596
Xc???N?t,-3.7437722930033935e+37,3166872552
???'??{?,-171512589975552.0,1738676500
T??=????,8.258337681428309e-26,1966318151
8????6?+,-1.805146336555481,2198840899
????????,1.2706991823174746e+33,1719417390
???'???s,-2.499907460131335e-14,1598932102
???????O,3.2391634418634717e+31,2900881012
???????>,1389156.75,1991456156
\??????`,-2.5822340200793742e+20,4057943689
????sGf?,6.100448433414543e+33,198734975
????????,1.493473998017337e+36,3108485994
??~?????,9.538338834669199e+32,3088923714
????E??X,5.391260704963529e+37,3546214560
??j????8,-4.809721212950535e-05,4224478491
1t????M?,-1.3770859368378296e-05,565983264
???^??}=,1.467810681149649e-36,1054454114
?7???w??,1.054089952687267e-16,697292537
???I???b,-26974196.0,4036591288
??1?????,938520192.0,3031159416
N?qp?1??,-222.1190948486328,2092638045
???&??>k,-4.323978201641796e+28,3603791077
o???????,-0.8944324851036072,2014236861
 F??????,4.11617943628396e-34,198302079
????z??v,-1.1975974649743867e-32,2442883571
?}?g}=?},1.0343483016736378e+23,3865010424
??f{??WD,1.0291172304609936e+37,2319383531
??R?o???,-9.419768647564248e+29,3026085835
???&?m??,-3.2459723949432373,761295935
??????c?,-5.3896225200928544e+35,2545836146
8L???3??,-2.077380194588854e-35,3775099608
5????9??,9.12687463345984e+29,3958747650
/?J<}Zxb,-1.051267792599834e+35,3521082837
?B?????G,-2.3766829927048974e+29,732813549
Z?0??A??,1.0060479498020774e+29,4109184963
"?*?,?/??",1.4670390574008238e+18,2710869893
a???A??|,7910.0595703125,348061158
?7E_}???,148.242431640625,3457638171
s?????5?,-3.186894400492175e-36,1870252147
??N?]x.o,1.0623489618301392,2084336014
%?E??F?w,-236892635136.0,3387529749
??+?_x?;,4.620769195979874e-20,366722489
]???)???,-3.267910625764206e+19,3086588731
?r??????,9.285093256039545e-05,3395392738
????????,7.008193852426161e+25,1577504762
7??=?\??,59851857920.0,3508916724
?;|-????,-1.7668738230882044e+22,1991270027
?I???E??,-1.5921008388562556e-21,4214992067
????&???,2.1330190960960064e+36,1885832635
???c????,2.803820582035843e-26,2637145268
P?F?N?S?,-5.9673983518122685e+34,3497876997
???v???R,-1.2582871450280548e+24,1268877087
??'??Kv?,-3.5464822080551424e-31,525563468
???{w???,2.818086368838507e-27,360521091
w?g~????,-1.6578491768169773e+34,2272162332
???7???],-2.6504161363857652e-18,91112047
?^A9/?'?,-110605160.0,2657504788
??s1?K??,-4.694181408289189e+20,3711786031
??3q?g??,-4131283.5,3506996921
??d?rn??,2.6404420421904376e-15,1614711174
Ry??????,-1036881542250496.0,1263729787
F???X???,1.0473501025741962e+37,1148779834
"??""???]?",3.810300190166085e+28,3777026428
m?S?g??^,2.1733753167069072e+27,3966558577
???_?]x?,-266128112.0,2295655955
????wf??,-953278529536.0,553593319
????q??o,0.0676097422838211,2617229542
u?????!s,-2.034303925313452e-08,4114049791
????O??r,-3.0229420237042855e+35,3778499435
<?????W?,7.677411045047993e-38,3381872115
L?T?????,1.3269725460163461e+19,3218472288
??l?i?1?,-1.6516524920638136e+38,2629296456
???????T,-2109220589666304.0,1548937611
??Xz;<MD,1.7216227055083522e-10,1126044813
m??w?or?,-3.890630596762157e-35,1933184793
<IOa???$,0.023420315235853195,722596941
7S???8|?,1.907300297991003e-15,2327799134
???)z?L?,-6.872790600407716e+25,3507551824
z?[??6]?,8.304310252628947e+34,1123536736
?1??????,-1.0225066944258288e-06,3286643596
????(?K+,-1737.9710693359375,904028922
'g??????,8.8534308356096e+16,1930143624
^D??>.??,490356785283072.0,3926877560
???????),-1.6769016610851395e-06,2322057385
z???????,-4.949309852682728e-27,996060800
??L<??i{,-6.021304806212539e-15,4132956049
_x???2X?,-1.7375117323534336e+16,1317969310
??]????d,0.4274270534515381,1811287410
???w}??a,1.4886563905877836e+19,1401896851
?5?NK??&,-4.6023147842075673e+24,4109460220
???i????,2.107175551939195e-14,135154949
????????,3.9124472374124637e-29,326061403
???>;Y??,-3.717310589488618e-24,1162432174
k<??????,8.082159170703152e+23,3588108018
??n?1?]?,-0.04597027227282524,640940496
"x?|?""???",2.531188577033362e+19,1182105160
G??a?-?z,-104350072.0,1606265958
?[??a???,-1.1209695302618932e+27,3814027504
?=v?c???,9.046683402402778e-08,442595407
??/??]??,-314179104.0,3275499207
N?}x??#?,2.8880632777387873e+27,1407728956
??????w?,-4.996601522413754e+37,2901740271
????%???,3.8067126439503095e-20,2590932031
?E_?????,-6.375439008821936e+18,1125098047
}?tfWu?(,1.488428579976467e+25,3913020897
\?nk?h?v,1506914.625,3052682480
??Z<????,-1.031972101362482e-27,2743376832
??p????V,2.1089027085711075e+21,2610867269
P???B???,5609478656.0,3696974635
??/??W?:,2.4795052169013315e-30,1911840464
?=?;?_Mx,-8.019433602930035e+31,3145101494
7^?L?I2/,-2.6134166445507256e-12,2103868492
u>n??[E^,-5.7446503630040603e-36,158300343
?l-????',-6.384140385799487e-21,1582246981
????c??',-31.812400817871094,1596774778
"???r?""??",9.006906006615856e-13,3791429564
?W?O????,nan,4191390440
??=b2??p,4.4815010890530953e+33,3980559716
?0???g??,4.9667152650977136e+36,1875497437
???\???f,1.1947862465512068e+38,2101078265
K~?c/???,-1.3754957293889195e+31,3266496432
??/?????,-3.8161528837786177e+33,147455021
b?E??#??,nan,2889845179
5?[)??#?,494981525536768.0,256313483
?k????Dt,-8.43890992541361e-37,404129244
??M\????,-2.6527027448346354e-34,3136965872
??}5????,4.4168248175762835e-29,4198069629
'????0w?,-8.604439585072754e+36,1914500166
??????n?,159.06988525390625,3429336373
v????r?-,-0.019282741472125053,3779710839
?????<?L,-6.060536517082937e-10,3917272711
?I????oP,2.307503667309252e-11,3882665940
????????,1.1127280975966958e+29,2838894480
~?????f?,5.979370069659643e-32,1720838627
Kx????6?,-5993574912.0,398438358
D?????~?,6.815311616011032e-30,2682044262
????????,-7.772093609179777e+37,4002214236
_]9?????,1.346042414915272e-20,3531097338
?????W?a,-3.4115079614555656e+21,2480110722
??????;?,3.0548893937453186e+32,1738301080
